year,value
2010,382.9
2011,387.8
2012,359.7
2013,355.3
2014,339.8
2015,376.9
2016,397.1
2017,342.2
2018,324.8
2019,331.5
2020,315.2
2021,317.4
2022,319.7
2023,323.4
2024,323.4
