year,value
2010,24.6
2011,31.7
2012,31.2
2013,34.2
2014,40.1
2015,37.7
2016,47.1
2017,44.3
2018,37.5
2019,44.8
2020,39.1
2021,46.1
2022,35.1
2023,44.9
2024,44.8
