year,value
2010,88.5
2011,107.6
2012,106.4
2013,99.8
2014,104.2
2015,102.6
2016,105.8
2017,126.9
2018,138.5
2019,127.3
2020,168.8
2021,130.8
2022,192.7
2023,138
2024,202.5
