year,value
2010,307.3
2011,325.3
2012,302.7
2013,287.8
2014,260
2015,301.6
2016,322.2
2017,271.4
2018,236.5
2019,237.7
2020,224.3
2021,209.7
2022,221.9
2023,202.8
2024,217
