year,value
2010,171.1
2011,166.4
2012,167.1
2013,156.7
2014,144.8
2015,142
2016,137.2
2017,130.6
2018,120.4
2019,120.2
2020,124.2
2021,114.7
2022,117.3
2023,113.8
2024,115.4
