year,value
2010,0.1
2011,0.1
2012,0.2
2013,0.2
2014,0.1
2015,0.1
2016,0.1
2017,0.1
2018,0.6
2019,0.6
2020,0.6
2021,0.4
2022,0.6
2023,0.4
2024,0.2
