year,value
2010,0.4
2011,0.5
2012,0.3
2013,0.1
2014,0.2
2015,0.2
2016,0.2
2017,0.2
2018,0.3
2019,0.2
2020,0.2
2021,0.1
2022,0.1
2023,0.4
2024,0.4
