year,value
2010,19.5
2011,25.5
2012,25.8
2013,30.5
2014,28.2
2015,24.6
2016,31.6
2017,30.2
2018,25.9
2019,30.4
2020,29
2021,48.3
2022,39.1
2023,41.8
2024,32.5
