year,value
2010,389.7
2011,422.9
2012,445.8
2013,448
2014,505.3
2015,538.4
2016,503.7
2017,515.9
2018,511.1
2019,490.3
2020,492.1
2021,501
2022,572.1
2023,614.4
2024,678
