year,value
2010,15.2
2011,9.6
2012,3.8
2013,9.3
2014,10.6
2015,9.8
2016,7.3
2017,8.8
2018,65.9
2019,32.2
2020,56
2021,78.7
2022,19.7
2023,33
2024,233.8
