year,value
2010,38.3
2011,52.4
2012,53.9
2013,49.6
2014,50.1
2015,48.4
2016,45.1
2017,55.4
2018,75.2
2019,109.9
2020,34.9
2021,49.6
2022,57.9
2023,47.6
2024,60.6
