year,value
2010,108.1
2011,110.8
2012,118.6
2013,132.3
2014,158.6
2015,157.6
2016,230.2
2017,220.6
2018,215.9
2019,188.8
2020,230.3
2021,240.1
2022,261.1
2023,190.2
2024,209.4
