year,value
2010,8.1
2011,11.2
2012,13.3
2013,16.2
2014,15.5
2015,11.1
2016,13.8
2017,18.1
2018,22.1
2019,19.4
2020,21.9
2021,23
2022,30.2
2023,20.3
2024,13.2
