year,value
2010,863.3
2011,877.8
2012,869.1
2013,889.3
2014,839.1
2015,827
2016,869.3
2017,859.1
2018,860.2
2019,875.1
2020,878.6
2021,891.2
2022,811
2023,775.8
2024,731.5
