year,value
2010,327.3
2011,418.3
2012,350.3
2013,400.4
2014,499.9
2015,398
2016,482.4
2017,492.3
2018,568.9
2019,433.5
2020,413.2
2021,464.9
2022,487.4
2023,476.8
2024,401.9
