year,value
2010,65.6
2011,74.4
2012,81.4
2013,79.2
2014,84.6
2015,88.4
2016,102.6
2017,110.6
2018,111.6
2019,118.8
2020,143.5
2021,109.3
2022,171.9
2023,138.6
2024,124
