year,value
2010,285.2
2011,331.3
2012,341.1
2013,354.9
2014,414.1
2015,417.8
2016,424
2017,443
2018,413.9
2019,364.2
2020,379.9
2021,384.7
2022,443
2023,416.2
2024,469.2
