year,value
2010,1.3
2011,2.6
2012,4.2
2013,4.1
2014,1.9
2015,3.4
2016,3.4
2017,5.8
2018,8.3
2019,6.5
2020,11.6
2021,10
2022,12.9
2023,7.8
2024,7.1
