region,group_or_crop,year,Yield_t_ha,Area_ha,N_kg_ha,P2O5_kg_ha,K_kg_ha,Mineral_treated_share,Org_kg_ha_or_share,Irrig_m3_ha,Irrig_mm,Yield_t_ha_lag1,Area_ha_lag1,N_kg_ha_lag1,P2O5_kg_ha_lag1,K_kg_ha_lag1,Mineral_treated_share_lag1,Org_kg_ha_or_share_lag1,Irrig_m3_ha_lag1,Irrig_mm_lag1,Yield_t_ha_lag2,Area_ha_lag2,N_kg_ha_lag2,P2O5_kg_ha_lag2,K_kg_ha_lag2,Mineral_treated_share_lag2,Org_kg_ha_or_share_lag2,Irrig_m3_ha_lag2,Irrig_mm_lag2,Yield_t_ha_lag3,Area_ha_lag3,N_kg_ha_lag3,P2O5_kg_ha_lag3,K_kg_ha_lag3,Mineral_treated_share_lag3,Org_kg_ha_or_share_lag3,Irrig_m3_ha_lag3,Irrig_mm_lag3,ma5_Yield,ma5_N,ma5_P2O5,ma5_K,ma5_MineralShare,ma5_Org,ma5_Irrig_m3,ma5_Irrig_mm,Yield_anom
Вінницька область,Пшениця,2015,4.8,376900.0,96.5,12.7,11.7,0.8002122578933404,0.0002653223666755107,2.4403636141785126,0.24403636141785126,5.13,339800.0,92.7,14.6,11.7,0.7651559741024132,0.0005885815185403178,1.8545994065281899,0.18545994065281898,4.279999999999999,355300.0,86.2,11.5,11.3,0.8100197016605686,0.0005629045876723895,1.2330456226880395,0.12330456226880396,3.9,359700.0,93.4,12.6,13.0,0.841534612176814,0.0005560189046427579,1.239771881973717,0.12397718819737169,4.21,88.24,11.82,10.940000000000001,0.8116208307356926,0.0004453069369289216,1.2458039560669316,0.12458039560669318,0.5899999999999999
Вінницька область,Пшениця,2016,5.71,397100.0,109.5,13.5,13.0,0.8113825232938806,0.0002518257365902795,2.435756911460236,0.24357569114602362,4.8,376900.0,96.5,12.7,11.7,0.8002122578933404,0.0002653223666755107,2.4403636141785126,0.24403636141785126,5.13,339800.0,92.7,14.6,11.7,0.7651559741024132,0.0005885815185403178,1.8545994065281899,0.18545994065281898,4.279999999999999,355300.0,86.2,11.5,11.3,0.8100197016605686,0.0005629045876723895,1.2330456226880395,0.12330456226880396,4.5120000000000005,91.32000000000001,12.599999999999998,11.66,0.811151399316189,0.0004461384512668966,1.6042926436557767,0.16042926436557767,1.1979999999999995
Вінницька область,Пшениця,2017,5.08,342200.0,123.9,19.1,17.0,0.7931034482758621,0.0002922267679719462,2.442002442002442,0.24420024420024422,5.71,397100.0,109.5,13.5,13.0,0.8113825232938806,0.0002518257365902795,2.435756911460236,0.24357569114602362,4.8,376900.0,96.5,12.7,11.7,0.8002122578933404,0.0002653223666755107,2.4403636141785126,0.24403636141785126,5.13,339800.0,92.7,14.6,11.7,0.7651559741024132,0.0005885815185403178,1.8545994065281899,0.18545994065281898,4.763999999999999,95.66,12.98,12.14,0.8056610138254033,0.0004449306228242511,1.840707487365739,0.1840707487365739,0.3160000000000007
Вінницька область,Пшениця,2018,5.15,324800.0,124.0,23.9,18.1,0.7281403940886699,0.001539408866995074,1.846381093057607,0.1846381093057607,5.08,342200.0,123.9,19.1,17.0,0.7931034482758621,0.0002922267679719462,2.442002442002442,0.24420024420024422,5.71,397100.0,109.5,13.5,13.0,0.8113825232938806,0.0002518257365902795,2.435756911460236,0.24357569114602362,4.8,376900.0,96.5,12.7,11.7,0.8002122578933404,0.0002653223666755107,2.4403636141785126,0.24403636141785126,5.0,101.76,14.280000000000001,12.940000000000001,0.7959747810452129,0.00039217219549008873,2.081153599371484,0.20811535993714841,0.15000000000000036
Вінницька область,Пшениця,2019,5.5200000000000005,331500.0,126.4,21.5,17.1,0.7170437405731523,0.0009049773755656109,1.852881230313137,0.1852881230313137,5.15,324800.0,124.0,23.9,18.1,0.7281403940886699,0.001539408866995074,1.846381093057607,0.1846381093057607,5.08,342200.0,123.9,19.1,17.0,0.7931034482758621,0.0002922267679719462,2.442002442002442,0.24420024420024422,5.71,397100.0,109.5,13.5,13.0,0.8113825232938806,0.0002518257365902795,2.435756911460236,0.24357569114602362,5.1739999999999995,109.32000000000001,16.759999999999998,14.3,0.7795989195308333,0.0005874730513546257,2.2038206934453974,0.22038206934453974,0.346000000000001
Вінницька область,Пшениця,2020,4.2700000000000005,315200.0,152.1,28.9,24.0,0.7116116751269036,0.0009517766497461929,2.457002457002457,0.24570024570024568,5.5200000000000005,331500.0,126.4,21.5,17.1,0.7170437405731523,0.0009049773755656109,1.852881230313137,0.1852881230313137,5.15,324800.0,124.0,23.9,18.1,0.7281403940886699,0.001539408866995074,1.846381093057607,0.1846381093057607,5.08,342200.0,123.9,19.1,17.0,0.7931034482758621,0.0002922267679719462,2.442002442002442,0.24420024420024422,5.252,116.06000000000002,18.14,15.38,0.769976472824981,0.0006507522227596843,2.2034770582023873,0.2203477058202387,-0.9819999999999993
Вінницька область,Пшениця,2021,5.57,317400.0,124.8,20.2,18.0,0.6606805293005671,0.000945179584120983,0.9180488401982986,0.09180488401982986,4.2700000000000005,315200.0,152.1,28.9,24.0,0.7116116751269036,0.0009517766497461929,2.457002457002457,0.24570024570024568,5.5200000000000005,331500.0,126.4,21.5,17.1,0.7170437405731523,0.0009049773755656109,1.852881230313137,0.1852881230313137,5.15,324800.0,124.0,23.9,18.1,0.7281403940886699,0.001539408866995074,1.846381093057607,0.1846381093057607,5.146000000000001,127.18000000000002,21.380000000000003,17.840000000000003,0.7522563562716937,0.0007880430793738208,2.2068048267671756,0.22068048267671755,0.4239999999999995
Вінницька область,Пшениця,2022,4.029999999999999,319700.0,168.8,29.2,22.1,0.6940882076947138,0.0009383797309978105,0.5516395954642966,0.055163959546429664,5.57,317400.0,124.8,20.2,18.0,0.6606805293005671,0.000945179584120983,0.9180488401982986,0.09180488401982986,4.2700000000000005,315200.0,152.1,28.9,24.0,0.7116116751269036,0.0009517766497461929,2.457002457002457,0.24570024570024568,5.5200000000000005,331500.0,126.4,21.5,17.1,0.7170437405731523,0.0009049773755656109,1.852881230313137,0.1852881230313137,5.118,130.24,22.72,18.840000000000003,0.7221159574730309,0.0009267138488799615,1.9032632125147884,0.19032632125147883,-1.088000000000001
Вінницька область,Пшениця,2023,5.75,323400.0,147.3,21.2,15.5,0.62708719851577,0.0006184291898577613,1.346059716103769,0.1346059716103769,4.029999999999999,319700.0,168.8,29.2,22.1,0.6940882076947138,0.0009383797309978105,0.5516395954642966,0.055163959546429664,5.57,317400.0,124.8,20.2,18.0,0.6606805293005671,0.000945179584120983,0.9180488401982986,0.09180488401982986,4.2700000000000005,315200.0,152.1,28.9,24.0,0.7116116751269036,0.0009517766497461929,2.457002457002457,0.24570024570024568,4.9079999999999995,139.22000000000003,24.740000000000002,19.860000000000003,0.7023129093568012,0.0010559444414851343,1.5251906432071594,0.1525190643207159,0.8420000000000005
Вінницька область,Пшениця,2024,5.43,323400.0,135.3,29.1,13.6,0.670995670995671,0.00030921459492888067,1.2848751835535976,0.12848751835535976,5.75,323400.0,147.3,21.2,15.5,0.62708719851577,0.0006184291898577613,1.346059716103769,0.1346059716103769,4.029999999999999,319700.0,168.8,29.2,22.1,0.6940882076947138,0.0009383797309978105,0.5516395954642966,0.055163959546429664,5.57,317400.0,124.8,20.2,18.0,0.6606805293005671,0.000945179584120983,0.9180488401982986,0.09180488401982986,5.0280000000000005,143.88000000000002,24.2,19.34,0.6821022702422214,0.0008717485060576718,1.4251263678163917,0.14251263678163917,0.40199999999999925
