region,group_or_crop,year,Yield_t_ha,Area_ha,N_kg_ha,P2O5_kg_ha,K_kg_ha,Mineral_treated_share,Org_kg_ha_or_share,Irrig_m3_ha,Irrig_mm,Yield_t_ha_lag1,Area_ha_lag1,N_kg_ha_lag1,P2O5_kg_ha_lag1,K_kg_ha_lag1,Mineral_treated_share_lag1,Org_kg_ha_or_share_lag1,Irrig_m3_ha_lag1,Irrig_mm_lag1,Yield_t_ha_lag2,Area_ha_lag2,N_kg_ha_lag2,P2O5_kg_ha_lag2,K_kg_ha_lag2,Mineral_treated_share_lag2,Org_kg_ha_or_share_lag2,Irrig_m3_ha_lag2,Irrig_mm_lag2,Yield_t_ha_lag3,Area_ha_lag3,N_kg_ha_lag3,P2O5_kg_ha_lag3,K_kg_ha_lag3,Mineral_treated_share_lag3,Org_kg_ha_or_share_lag3,Irrig_m3_ha_lag3,Irrig_mm_lag3,ma5_Yield,ma5_N,ma5_P2O5,ma5_K,ma5_MineralShare,ma5_Org,ma5_Irrig_m3,ma5_Irrig_mm,Yield_anom
Україна,Пшениця,2015,3.88,6839500.0,68.3,11.4,9.3,0.6767161342203377,5.848380729585496e-05,45.982051536252165,4.598205153625217,4.01,6010600.0,73.0,12.6,9.4,0.6565401124679733,6.654909659601372e-05,44.71513375992599,4.471513375992599,3.3899999999999997,6566100.0,66.8,10.4,7.7,0.6827645025205221,6.091896255006777e-05,62.47948016790107,6.247948016790107,2.8,5629700.0,67.8,11.5,8.8,0.7147627759916159,8.881467929019309e-05,63.270420330329145,6.327042033032915,3.246,65.53999999999999,10.24,7.62,0.6789602277208721,6.800397357084812e-05,56.150685512450174,5.615068551245017,0.6339999999999999
Україна,Пшениця,2016,4.21,6190100.0,88.2,14.3,11.4,0.7130417925397005,4.8464483610927125e-05,44.808702730703764,4.480870273070376,3.88,6839500.0,68.3,11.4,9.3,0.6767161342203377,5.848380729585496e-05,45.982051536252165,4.598205153625217,4.01,6010600.0,73.0,12.6,9.4,0.6565401124679733,6.654909659601372e-05,44.71513375992599,4.471513375992599,3.3899999999999997,6566100.0,66.8,10.4,7.7,0.6827645025205221,6.091896255006777e-05,62.47948016790107,6.247948016790107,3.4859999999999998,67.67999999999999,10.940000000000001,8.38,0.6835066817573776,6.69701928680548e-05,55.12874062611212,5.512874062611212,0.7240000000000002
Україна,Пшениця,2017,4.11,6361200.0,97.3,17.9,12.9,0.7081682701377099,4.716091303527636e-05,56.15330163106672,5.615330163106671,4.21,6190100.0,88.2,14.3,11.4,0.7130417925397005,4.8464483610927125e-05,44.808702730703764,4.480870273070376,3.88,6839500.0,68.3,11.4,9.3,0.6767161342203377,5.848380729585496e-05,45.982051536252165,4.598205153625217,4.01,6010600.0,73.0,12.6,9.4,0.6565401124679733,6.654909659601372e-05,44.71513375992599,4.471513375992599,3.658,72.82,12.040000000000001,9.32,0.6887650635480299,6.464620586861133e-05,52.251157705022436,5.225115770502242,0.4520000000000004
Україна,Пшениця,2018,3.7299999999999995,6603900.0,101.8,22.9,17.3,0.6803101197777072,6.0570269083420406e-05,57.43827253980164,5.743827253980164,4.11,6361200.0,97.3,17.9,12.9,0.7081682701377099,4.716091303527636e-05,56.15330163106672,5.615330163106671,4.21,6190100.0,88.2,14.3,11.4,0.7130417925397005,4.8464483610927125e-05,44.808702730703764,4.480870273070376,3.88,6839500.0,68.3,11.4,9.3,0.6767161342203377,5.848380729585496e-05,45.982051536252165,4.598205153625217,3.9200000000000004,78.72,13.319999999999999,10.14,0.6874461623772486,5.631545261762798e-05,50.82773396516994,5.082773396516994,-0.19000000000000083
Україна,Пшениця,2019,4.16,6812400.0,103.9,19.5,14.6,0.6778961893018614,5.8716458223239976e-05,47.96291363236359,4.796291363236358,3.7299999999999995,6603900.0,101.8,22.9,17.3,0.6803101197777072,6.0570269083420406e-05,57.43827253980164,5.743827253980164,4.11,6361200.0,97.3,17.9,12.9,0.7081682701377099,4.716091303527636e-05,56.15330163106672,5.615330163106671,4.21,6190100.0,88.2,14.3,11.4,0.7130417925397005,4.8464483610927125e-05,44.808702730703764,4.480870273070376,3.9879999999999995,85.72,15.819999999999999,12.059999999999999,0.6869552858286857,5.624571392429851e-05,49.819492439550054,4.981949243955006,0.1720000000000006
Україна,Пшениця,2020,3.8,6554500.0,121.2,23.5,15.3,0.6727439163933175,6.1026775497749636e-05,51.585398347988274,5.158539834798828,4.16,6812400.0,103.9,19.5,14.6,0.6778961893018614,5.8716458223239976e-05,47.96291363236359,4.796291363236358,3.7299999999999995,6603900.0,101.8,22.9,17.3,0.6803101197777072,6.0570269083420406e-05,57.43827253980164,5.743827253980164,4.11,6361200.0,97.3,17.9,12.9,0.7081682701377099,4.716091303527636e-05,56.15330163106672,5.615330163106671,4.018,91.9,17.2,13.1,0.6912265011954634,5.4679186249743766e-05,50.46904841403757,5.046904841403757,-0.21799999999999997
Україна,Пшениця,2021,4.529999999999999,7090200.0,120.2,24.0,15.8,0.6663563792276663,4.231192350004231e-05,33.956243505278,3.3956243505278003,3.8,6554500.0,121.2,23.5,15.3,0.6727439163933175,6.1026775497749636e-05,51.585398347988274,5.158539834798828,4.16,6812400.0,103.9,19.5,14.6,0.6778961893018614,5.8716458223239976e-05,47.96291363236359,4.796291363236358,3.7299999999999995,6603900.0,101.8,22.9,17.3,0.6803101197777072,6.0570269083420406e-05,57.43827253980164,5.743827253980164,4.002000000000001,102.47999999999999,19.619999999999997,14.3,0.6904320576300593,5.518777989012271e-05,51.589717776384795,5.15897177763848,0.5279999999999987
Україна,Пшениця,2022,3.9299999999999997,5281500.0,101.0,20.3,15.7,0.6282874183470605,9.467007478935909e-05,6.1184553463848985,0.6118455346384899,4.529999999999999,7090200.0,120.2,24.0,15.8,0.6663563792276663,4.231192350004231e-05,33.956243505278,3.3956243505278003,3.8,6554500.0,121.2,23.5,15.3,0.6727439163933175,6.1026775497749636e-05,51.585398347988274,5.158539834798828,4.16,6812400.0,103.9,19.5,14.6,0.6778961893018614,5.8716458223239976e-05,47.96291363236359,4.796291363236358,4.066,108.88,21.56,15.180000000000001,0.6810949749676525,5.395726786794573e-05,49.419225931299636,4.941922593129964,-0.13600000000000012
Україна,Пшениця,2023,4.64,4658400.0,90.9,13.7,10.4,0.5632405976300876,8.58663918942126e-05,8.430956103304158,0.8430956103304158,3.9299999999999997,5281500.0,101.0,20.3,15.7,0.6282874183470605,9.467007478935909e-05,6.1184553463848985,0.6118455346384899,4.529999999999999,7090200.0,120.2,24.0,15.8,0.6663563792276663,4.231192350004231e-05,33.956243505278,3.3956243505278003,3.8,6554500.0,121.2,23.5,15.3,0.6727439163933175,6.1026775497749636e-05,51.585398347988274,5.158539834798828,4.029999999999999,109.62,22.04,15.74,0.6651188046095224,6.345910021876227e-05,39.41225667436328,3.9412256674363277,0.6100000000000003
Україна,Пшениця,2024,4.59,4883800.0,96.9,17.1,11.0,0.5824972357590401,0.00010237929481141733,10.785310459765071,1.0785310459765072,4.64,4658400.0,90.9,13.7,10.4,0.5632405976300876,8.58663918942126e-05,8.430956103304158,0.8430956103304158,3.9299999999999997,5281500.0,101.0,20.3,15.7,0.6282874183470605,9.467007478935909e-05,6.1184553463848985,0.6118455346384899,4.529999999999999,7090200.0,120.2,24.0,15.8,0.6663563792276663,4.231192350004231e-05,33.956243505278,3.3956243505278003,4.212,107.44000000000001,20.2,14.360000000000003,0.6417049001799986,6.851832478092071e-05,29.610793387063786,2.9610793387063783,0.3780000000000001
Україна,Соняшник,2010,1.5,4525800.0,18.5,8.8,5.7,0.45644968845287026,4.419108223960405e-05,51.09177596794242,5.109177596794241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Україна,Соняшник,2011,1.8399999999999999,4716600.0,22.5,11.2,7.4,0.5197175931815291,4.240342619683671e-05,59.19661733615222,5.919661733615222,1.5,4525800.0,18.5,8.8,5.7,0.45644968845287026,4.419108223960405e-05,51.09177596794242,5.109177596794241,,,,,,,,,,,,,,,,,,,,,,,,,,,
Україна,Соняшник,2012,1.65,5081700.0,23.7,11.1,7.2,0.5562115040242439,3.935690812129799e-05,63.270420330329145,6.327042033032915,1.8399999999999999,4716600.0,22.5,11.2,7.4,0.5197175931815291,4.240342619683671e-05,59.19661733615222,5.919661733615222,1.5,4525800.0,18.5,8.8,5.7,0.45644968845287026,4.419108223960405e-05,51.09177596794242,5.109177596794241,,,,,,,,,,,,,,,,,,
Україна,Соняшник,2013,2.17,5090100.0,27.0,13.0,9.0,0.5570813932928627,5.893793835091649e-05,62.47948016790107,6.247948016790107,1.65,5081700.0,23.7,11.1,7.2,0.5562115040242439,3.935690812129799e-05,63.270420330329145,6.327042033032915,1.8399999999999999,4716600.0,22.5,11.2,7.4,0.5197175931815291,4.240342619683671e-05,59.19661733615222,5.919661733615222,1.5,4525800.0,18.5,8.8,5.7,0.45644968845287026,4.419108223960405e-05,51.09177596794242,5.109177596794241,,,,,,,,,
Україна,Соняшник,2014,1.94,5212200.0,28.2,12.8,9.1,0.569126280649246,3.837151298875715e-05,44.71513375992599,4.471513375992599,2.17,5090100.0,27.0,13.0,9.0,0.5570813932928627,5.893793835091649e-05,62.47948016790107,6.247948016790107,1.65,5081700.0,23.7,11.1,7.2,0.5562115040242439,3.935690812129799e-05,63.270420330329145,6.327042033032915,1.8399999999999999,4716600.0,22.5,11.2,7.4,0.5197175931815291,4.240342619683671e-05,59.19661733615222,5.919661733615222,,,,,,,,,
Україна,Соняшник,2015,2.16,5166200.0,28.4,12.0,9.6,0.5507142580620185,3.87131740931439e-05,45.982051536252165,4.598205153625217,1.94,5212200.0,28.2,12.8,9.1,0.569126280649246,3.837151298875715e-05,44.71513375992599,4.471513375992599,2.17,5090100.0,27.0,13.0,9.0,0.5570813932928627,5.893793835091649e-05,62.47948016790107,6.247948016790107,1.65,5081700.0,23.7,11.1,7.2,0.5562115040242439,3.935690812129799e-05,63.270420330329145,6.327042033032915,1.8199999999999998,23.98,11.379999999999999,7.68,0.5317172919201504,4.465217357948248e-05,56.150685512450174,5.615068551245017,0.3400000000000003
Україна,Соняшник,2016,2.2399999999999998,6086800.0,37.5,17.3,12.1,0.6532167970033516,3.2857987776828546e-05,44.808702730703764,4.480870273070376,2.16,5166200.0,28.4,12.0,9.6,0.5507142580620185,3.87131740931439e-05,45.982051536252165,4.598205153625217,1.94,5212200.0,28.2,12.8,9.1,0.569126280649246,3.837151298875715e-05,44.71513375992599,4.471513375992599,2.17,5090100.0,27.0,13.0,9.0,0.5570813932928627,5.893793835091649e-05,62.47948016790107,6.247948016790107,1.952,25.96,12.02,8.459999999999999,0.55057020584198,4.3556591950190445e-05,55.12874062611212,5.512874062611212,0.2879999999999998
Україна,Соняшник,2017,2.02,6060700.0,42.9,21.6,15.5,0.6880558351345555,3.299948850792813e-05,56.15330163106672,5.615330163106671,2.2399999999999998,6086800.0,37.5,17.3,12.1,0.6532167970033516,3.2857987776828546e-05,44.808702730703764,4.480870273070376,2.16,5166200.0,28.4,12.0,9.6,0.5507142580620185,3.87131740931439e-05,45.982051536252165,4.598205153625217,1.94,5212200.0,28.2,12.8,9.1,0.569126280649246,3.837151298875715e-05,44.71513375992599,4.471513375992599,2.032,28.96,13.24,9.4,0.5772700466063446,4.164750426618881e-05,52.251157705022436,5.225115770502242,-0.01200000000000001
Україна,Соняшник,2018,2.3,6166500.0,48.5,25.2,19.4,0.6700883807670478,6.486661801670316e-05,57.43827253980164,5.743827253980164,2.02,6060700.0,42.9,21.6,15.5,0.6880558351345555,3.299948850792813e-05,56.15330163106672,5.615330163106671,2.2399999999999998,6086800.0,37.5,17.3,12.1,0.6532167970033516,3.2857987776828546e-05,44.808702730703764,4.480870273070376,2.16,5166200.0,28.4,12.0,9.6,0.5507142580620185,3.87131740931439e-05,45.982051536252165,4.598205153625217,2.106,32.8,15.34,11.059999999999999,0.6036389128284069,4.0376020343514844e-05,50.82773396516994,5.082773396516994,0.19399999999999995
Україна,Соняшник,2019,2.56,5958900.0,50.8,22.7,17.5,0.6597526389098659,6.712648307573545e-05,47.96291363236359,4.796291363236358,2.3,6166500.0,48.5,25.2,19.4,0.6700883807670478,6.486661801670316e-05,57.43827253980164,5.743827253980164,2.02,6060700.0,42.9,21.6,15.5,0.6880558351345555,3.299948850792813e-05,56.15330163106672,5.615330163106671,2.2399999999999998,6086800.0,37.5,17.3,12.1,0.6532167970033516,3.2857987776828546e-05,44.808702730703764,4.480870273070376,2.132,37.1,17.78,13.139999999999997,0.6262403103232439,4.156175627667218e-05,49.819492439550054,4.981949243955006,0.42799999999999994
Україна,Соняшник,2020,2.02,6480900.0,61.1,26.0,18.9,0.6784397228779954,6.171982286410838e-05,51.585398347988274,5.158539834798828,2.56,5958900.0,50.8,22.7,17.5,0.6597526389098659,6.712648307573545e-05,47.96291363236359,4.796291363236358,2.3,6166500.0,48.5,25.2,19.4,0.6700883807670478,6.486661801670316e-05,57.43827253980164,5.743827253980164,2.02,6060700.0,42.9,21.6,15.5,0.6880558351345555,3.299948850792813e-05,56.15330163106672,5.615330163106671,2.256,41.62,19.76,14.819999999999999,0.6443655819753679,4.731275029406784e-05,50.46904841403757,5.046904841403757,-0.23599999999999977
Україна,Соняшник,2021,2.46,6665100.0,61.5,27.8,20.7,0.680184843438208,6.0014103314278856e-05,33.956243505278,3.3956243505278003,2.02,6480900.0,61.1,26.0,18.9,0.6784397228779954,6.171982286410838e-05,51.585398347988274,5.158539834798828,2.56,5958900.0,50.8,22.7,17.5,0.6597526389098659,6.712648307573545e-05,47.96291363236359,4.796291363236358,2.3,6166500.0,48.5,25.2,19.4,0.6700883807670478,6.486661801670316e-05,57.43827253980164,5.743827253980164,2.228,48.160000000000004,22.560000000000002,16.68,0.6699106749385633,5.191408004826072e-05,51.589717776384795,5.15897177763848,0.23199999999999976
Україна,Соняшник,2022,2.16,5238000.0,55.1,24.7,21.3,0.6448835433371516,7.636502481863306e-05,6.1184553463848985,0.6118455346384899,2.46,6665100.0,61.5,27.8,20.7,0.680184843438208,6.0014103314278856e-05,33.956243505278,3.3956243505278003,2.02,6480900.0,61.1,26.0,18.9,0.6784397228779954,6.171982286410838e-05,51.585398347988274,5.158539834798828,2.56,5958900.0,50.8,22.7,17.5,0.6597526389098659,6.712648307573545e-05,47.96291363236359,4.796291363236358,2.272,52.96,24.66,18.4,0.6753042842255346,5.7345303155750795e-05,49.419225931299636,4.941922593129964,-0.11199999999999966
Україна,Соняшник,2023,2.45,5201600.0,47.8,15.5,12.7,0.5694209474007997,7.689941556444171e-05,8.430956103304158,0.8430956103304158,2.16,5238000.0,55.1,24.7,21.3,0.6448835433371516,7.636502481863306e-05,6.1184553463848985,0.6118455346384899,2.46,6665100.0,61.5,27.8,20.7,0.680184843438208,6.0014103314278856e-05,33.956243505278,3.3956243505278003,2.02,6480900.0,61.1,26.0,18.9,0.6784397228779954,6.171982286410838e-05,51.585398347988274,5.158539834798828,2.3,55.4,25.28,19.56,0.6666698258660537,6.601841041789177e-05,39.41225667436328,3.9412256674363277,0.15000000000000036
