feature,mean_abs_shap
Org_kg_ha_or_share,0.5312647079516513
K_kg_ha,0.49661677345183186
Mineral_treated_share_lag2,0.21623306573291065
Mineral_treated_share_lag1,0.1923500396395097
Area_ha,0.11566519812448008
P2O5_kg_ha,0.0878374596008414
Org_kg_ha_or_share_lag1,0.0552140224350928
Org_kg_ha_or_share_lag3,0.0310772543012478
Mineral_treated_share,0.012070697524274601
Yield_t_ha_lag2,0.011760191586489289
