feature,mean_abs_shap
Mineral_treated_share_lag1,0.3155743254555597
Irrig_m3_ha,0.23700576755735606
Yield_t_ha_lag1,0.22209539148542615
K_kg_ha,0.22187169392903647
Area_ha,0.08050775527954104
Org_kg_ha_or_share_lag1,0.08017138640085854
Irrig_mm,0.07743507623672483
Org_kg_ha_or_share,0.05024890237384368
Mineral_treated_share_lag2,0.03495013448927136
N_kg_ha,0.03340550396177499
