feature,mean_abs_shap
P2O5_kg_ha,0.731742583912264
Org_kg_ha_or_share,0.1615615422510688
N_kg_ha,0.03453652452244949
Yield_t_ha_lag1,0.025744739707854514
N_kg_ha_lag2,0.01686519283170013
Area_ha,0.01628552401099378
Mineral_treated_share_lag2,0.014991793722787132
K_kg_ha_lag1,0.013594717086054245
Mineral_treated_share,0.008473360697409537
Mineral_treated_share_lag1,0.0024647437810567515
