feature,mean_abs_shap
Mineral_treated_share_lag1,0.8860409046603109
Yield_t_ha_lag1,0.17066490734339645
Org_kg_ha_or_share_lag1,0.1442362141187877
Area_ha_lag1,0.08133218849310615
P2O5_kg_ha_lag1,0.03184451677304298
K_kg_ha_lag1,0.02316053955560728
N_kg_ha_lag1,0.009452993746159356
Irrig_m3_ha_lag1,0.005772989236172918
ma5_MineralShare,0.00468524637543366
ma5_K,0.0
