feature,mean_abs_shap
Area_ha_lag1,0.3137056609940907
Mineral_treated_share_lag1,0.20960933561362918
Yield_t_ha_lag1,0.14974859498796012
N_kg_ha_lag1,0.11112844045200047
Irrig_m3_ha_lag1,0.04049570456383719
P2O5_kg_ha_lag1,0.03295071730538019
Irrig_mm_lag1,0.02935643304908089
ma5_Yield,0.017946925191652217
K_kg_ha_lag1,0.01595629940903376
ma5_P2O5,0.013067591048422358
