feature,mean_abs_shap
Yield_t_ha_lag1,0.09768909602168445
Org_kg_ha_or_share_lag2,0.024381216684280105
Irrig_m3_ha_lag3,0.014858218769942482
Irrig_mm_lag3,0.014842570925507795
Mineral_treated_share_lag2,0.009011647092308993
ma5_Org,0.0
K_kg_ha_lag3,0.0
Irrig_m3_ha_lag2,0.0
Irrig_mm_lag2,0.0
Yield_t_ha_lag3,0.0
