year,crop,baseline,scenario,split,y_true,y_pred,mae,rmse,mape,order
2021,Соняшник,linest_lag_only,lag_only,validation,3.15,3.6361643038005402,0.4861643038005403,0.4861643038005403,15.433787422239376,
2021,Соняшник,arima,trend,validation,3.15,2.357505353633439,0.7924946463665608,0.7924946463665608,25.15856020211304,"(0, 1, 2)"
2022,Соняшник,naive_lag1,lag_only,test,2.67,3.15,0.48,0.48,17.97752808988764,
2022,Соняшник,forecast_linear,trend,test,2.67,3.1677272727272765,0.49772727272727657,0.49772727272727657,18.641470888662045,
2022,Соняшник,linest_lag_only,lag_only,test,2.67,2.2245614805249163,0.4454385194750836,0.4454385194750836,16.68309061704433,
2022,Соняшник,arima,trend,test,2.67,2.948375325843353,0.2783753258433532,0.2783753258433532,10.426042166417725,"(0, 1, 1)"
2023,Соняшник,naive_lag1,lag_only,test,2.93,2.67,0.26000000000000023,0.26000000000000023,8.873720136518779,
2023,Соняшник,forecast_linear,trend,test,2.93,3.07692307692308,0.14692307692308004,0.14692307692308004,5.014439485429353,
2023,Соняшник,linest_lag_only,lag_only,test,2.93,2.1759490694015056,0.7540509305984946,0.7540509305984946,25.73552664158684,
2023,Соняшник,arima,trend,test,2.93,2.842828609759009,0.08717139024099119,0.08717139024099119,2.9751327727300745,"(0, 1, 1)"
2024,Соняшник,naive_lag1,lag_only,test,2.81,2.93,0.1200000000000001,0.1200000000000001,4.270462633451961,
2024,Соняшник,forecast_linear,trend,test,2.81,3.0808791208791177,0.2708791208791177,0.2708791208791177,9.6398263658049,
2024,Соняшник,linest_lag_only,lag_only,test,2.81,2.8188972458327943,0.008897245832794276,0.008897245832794276,0.31662796557986744,
2024,Соняшник,arima,trend,test,2.81,2.87321740915309,0.06321740915308993,0.06321740915308993,2.2497298630992857,"(0, 1, 1)"
