year,value
2010,1966.6
2011,2028.3
2012,2023.2
2013,1961.3
2014,1899.7
2015,1822.9
2016,1841.1
2017,1838.8
2018,1818.8
2019,1828.4
2020,1847.5
2021,1800.3
2022,1614.7
2023,1637.5
2024,null
