year,value
2010,3.9
2011,3.2
2012,3.5
2013,3.6
2014,3.7
2015,4.6
2016,3.4
2017,3.7
2018,4.8
2019,3.5
2020,3.5
2021,3.2
2022,3.8
2023,3
2024,4.4
