year,value
2010,24.8
2011,27.7
2012,36.8
2013,34.2
2014,33.4
2015,34.8
2016,33.3
2017,41.2
2018,66.8
2019,60.7
2020,48.2
2021,44.8
2022,53.5
2023,37.4
2024,49.3
