year,value
2010,1411.8
2011,1443.2
2012,1444.1
2013,1394.1
2014,1342.8
2015,1291
2016,1311.6
2017,1323.2
2018,1319.9
2019,1308.8
2020,1325.2
2021,1283.2
2022,1204.3
2023,1210.2
2024,null
