year,value
2010,2065.8
2011,2451.3
2012,2826.5
2013,2835.6
2014,2966.4
2015,2845.1
2016,3976
2017,4170.1
2018,4132.1
2019,3931.4
2020,4396.9
2021,4533.5
2022,3377.9
2023,2961.9
2024,2789.4
