year,value
2010,4.4
2011,5.7
2012,6.6
2013,6.4
2014,6.9
2015,6.9
2016,7.9
2017,9.4
2018,20.5
2019,18.2
2020,21
2021,22.4
2022,22.6
2023,14.3
2024,16.1
