year,value
2010,1640.4
2011,2338.7
2012,3062.5
2013,3415.3
2014,3208.3
2015,2735.7
2016,2946.4
2017,3135
2018,3105
2019,3470.4
2020,3661.1
2021,3792.1
2022,2750.9
2023,2437
2024,2380.6
