year,value
2010,774.6
2011,898.8
2012,928.3
2013,1040.9
2014,1019.6
2015,983.6
2016,1197.4
2017,1365.4
2018,1403.4
2019,1465.6
2020,1716.1
2021,1769.9
2022,1214.4
2023,993.6
2024,964.8
