year,value
2010,423.8
2011,442.3
2012,395.8
2013,215.5
2014,282.2
2015,203.4
2016,263.6
2017,288.3
2018,231.6
2019,197.8
2020,193.8
2021,197.7
2022,157.7
2023,219.1
2024,220.3
