year,value
2010,4525.8
2011,4716.6
2012,5081.7
2013,5090.1
2014,5212.2
2015,5166.2
2016,6086.8
2017,6060.7
2018,6166.5
2019,5958.9
2020,6480.9
2021,6665.1
2022,5238
2023,5201.6
2024,5028.2
