year,value
2010,7.9
2011,8.8
2012,11.5
2013,10.4
2014,12.6
2015,11.4
2016,14.3
2017,17.9
2018,22.9
2019,19.5
2020,23.5
2021,24
2022,20.3
2023,13.7
2024,17.1
