year,value
2010,3971.4
2011,4451.3
2012,4749.7
2013,4943.7
2014,5412.5
2015,5207
2016,6050.6
2017,6678.5
2018,6486.7
2019,6355.5
2020,6453.6
2021,6408
2022,5517.4
2023,5399.7
2024,5542.8
