year,value
2010,181
2011,196.3
2012,217.1
2013,218.6
2014,192.8
2015,210.9
2016,205.1
2017,224.2
2018,164.9
2019,130.5
2020,162
2021,157.6
2022,146
2023,101.6
2024,129.1
