year,value
2010,95.6
2011,95.3
2012,84.1
2013,99.5
2014,107.1
2015,100
2016,114.5
2017,139.1
2018,152.7
2019,141.6
2020,158.6
2021,154.1
2022,136.2
2023,135.5
2024,119.6
