year,value
2010,16.2
2011,20.4
2012,17.1
2013,20.5
2014,21.6
2015,18.4
2016,23
2017,19.7
2018,25.8
2019,22.9
2020,20.5
2021,26.4
2022,22.6
2023,25.9
2024,24.4
