year,value
2010,79.7
2011,102.3
2012,79.3
2013,128.3
2014,123.2
2015,107
2016,126.4
2017,140.3
2018,137.6
2019,153.6
2020,138.8
2021,177.9
2022,143.3
2023,111.7
2024,151.6
