year,value
2010,4109.7
2011,4571.9
2012,4023.9
2013,4483.1
2014,3946.2
2015,4628.4
2016,4413.8
2017,4504.8
2018,4492.7
2019,4618.1
2020,4409.5
2021,4724.6
2022,3318.3
2023,2623.8
2024,2844.8
