year,value
2010,36.5
2011,37.7
2012,35.4
2013,44.8
2014,43.8
2015,41.6
2016,48.8
2017,51.7
2018,35.4
2019,33
2020,44.2
2021,43.8
2022,39.5
2023,30.8
2024,25.9
