year,value
2010,46.3
2011,53.7
2012,50.8
2013,55
2014,53.8
2015,51.6
2016,61.1
2017,71.4
2018,59.8
2019,61.9
2020,73.8
2021,71.7
2022,67.4
2023,58.3
2024,55.6
