year,value
2010,2599.1
2011,2477.3
2012,2474.9
2013,2288.7
2014,2101.2
2015,1990.2
2016,1931.9
2017,1858.1
2018,1768.8
2019,1724.4
2020,1677.2
2021,1535
2022,1321.6
2023,1272
2024,1231.4
