year,value
2010,157.4
2011,195.2
2012,220.5
2013,235.8
2014,240.6
2015,222.4
2016,287
2017,363.4
2018,415.8
2019,376.6
2020,432.7
2021,450.8
2022,324
2023,216.8
2024,214.3
