year,value
2010,76.3
2011,91.4
2012,105.5
2013,98.3
2014,99.1
2015,107.8
2016,126.2
2017,125.4
2018,124.2
2019,121.4
2020,141.7
2021,139.5
2022,131
2023,110
2024,128.8
