year,value
2010,15090
2011,15723.8
2012,15449
2013,16209.9
2014,14800.8
2015,14738.4
2016,14401.2
2017,14623.6
2018,14839.4
2019,15318.1
2020,15392.2
2021,15994.8
2022,12171.1
2023,10984.6
2024,11138.9
