year,value
2010,7295.8
2011,7441.1
2012,7854.1
2013,7869.4
2014,8437.4
2015,8350.3
2016,8851.8
2017,9259.1
2018,9265.9
2019,9129.9
2020,9223.8
2021,9244.5
2022,8292.2
2023,8909.7
2024,9376.1
