year,crop,model,scenario,lag_config,split,mae,rmse,mape,n_features,params_json
2021,Пшениця,xgboost,in_season,L1,validation,0.9745076370239261,0.9745076370239261,17.495648779603698,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 100, ""subsample"": 0.8}"
2022,Пшениця,xgboost,in_season,L1,test,1.1672389221191413,1.1672389221191413,28.963744965735522,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 100, ""subsample"": 0.8}"
2023,Пшениця,xgboost,in_season,L1,test,0.7324404716491699,0.7324404716491699,12.738095159115998,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 100, ""subsample"": 0.8}"
2024,Пшениця,xgboost,in_season,L1,test,0.5696689414978025,0.5696689414978025,10.491140727399676,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 4, ""n_estimators"": 100, ""subsample"": 0.8}"
2019,Пшениця,lightgbm,in_season,L1,validation,0.3411593123794434,0.3411593123794434,6.180422325714554,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 100, ""num_leaves"": 15, ""subsample"": 0.8}"
2020,Пшениця,lightgbm,in_season,L1,validation,1.2124810551851954,1.2124810551851954,28.39534087084766,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 100, ""num_leaves"": 15, ""subsample"": 0.8}"
2021,Пшениця,lightgbm,in_season,L1,validation,1.22271139296957,1.22271139296957,21.951730573959967,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 100, ""num_leaves"": 15, ""subsample"": 0.8}"
2022,Пшениця,lightgbm,in_season,L1,test,1.464910878688097,1.464910878688097,36.35014587315378,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 100, ""num_leaves"": 15, ""subsample"": 0.8}"
2023,Пшениця,lightgbm,in_season,L1,test,1.4207550307879098,1.4207550307879098,24.708783144137563,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 100, ""num_leaves"": 15, ""subsample"": 0.8}"
2024,Пшениця,lightgbm,in_season,L1,test,0.11960127068417226,0.11960127068417226,2.2026016700584212,43,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": -1, ""n_estimators"": 100, ""num_leaves"": 15, ""subsample"": 0.8}"
2019,Кукурудза,elasticnet,lag_only,L1,validation,0.2582657542035012,0.2582657542035012,2.97884376243946,17,"{""alpha"": 1.0, ""l1_ratio"": 0.8}"
2020,Кукурудза,elasticnet,lag_only,L1,validation,2.6834704676405554,2.6834704676405554,53.03301319447738,17,"{""alpha"": 1.0, ""l1_ratio"": 0.8}"
2021,Кукурудза,elasticnet,lag_only,L1,validation,2.919779994870442,2.919779994870442,31.160939112811548,17,"{""alpha"": 1.0, ""l1_ratio"": 0.8}"
2022,Кукурудза,elasticnet,lag_only,L1,test,2.339166666666668,2.339166666666668,45.509079118028566,17,"{""alpha"": 1.0, ""l1_ratio"": 0.8}"
2023,Кукурудза,elasticnet,lag_only,L1,test,0.5507692307692293,0.5507692307692293,7.016168544830947,17,"{""alpha"": 1.0, ""l1_ratio"": 0.8}"
2024,Кукурудза,elasticnet,lag_only,L1,test,0.5385714285714291,0.5385714285714291,7.9201680672269,17,"{""alpha"": 1.0, ""l1_ratio"": 0.8}"
2019,Кукурудза,xgboost,lag_only,L1,validation,1.2311615180969238,1.2311615180969238,14.200248190275937,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}"
2020,Кукурудза,xgboost,lag_only,L1,validation,3.3783096694946284,3.3783096694946284,66.76501323111913,17,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}"
