year,value
2010,223
2011,230.2
2012,251
2013,248.7
2014,275.7
2015,279.8
2016,283.1
2017,301
2018,273.2
2019,266.8
2020,247.2
2021,253.3
2022,296.3
2023,279.3
2024,311.4
