year,value
2010,0.5
2011,0.5
2012,0.6
2013,0.8
2014,0.8
2015,0.6
2016,0.6
2017,0.6
2018,1
2019,1.1
2020,0.9
2021,0.8
2022,1
2023,0.9
2024,1.4
