year,value
2010,312.3
2011,316.1
2012,335.5
2013,333.5
2014,376.5
2015,378.6
2016,365.1
2017,384.7
2018,368.8
2019,367.2
2020,340.2
2021,367.3
2022,415.1
2023,435.5
2024,485.3
