year,value
2010,189
2011,197.2
2012,174.9
2013,164.7
2014,162.4
2015,197.1
2016,184.4
2017,147.9
2018,143.8
2019,134.5
2020,123.4
2021,154
2022,148.7
2023,127.9
2024,112
