year,value
2010,34.4
2011,33.1
2012,30.4
2013,11
2014,13.1
2015,8.1
2016,12.7
2017,15.1
2018,12.5
2019,9.5
2020,9.5
2021,8.6
2022,9.3
2023,13.1
2024,13.2
