year,value
2010,0.1
2011,0.3
2012,0.6
2013,0.2
2014,0.3
2015,0.6
2016,0.9
2017,1.4
2018,1.2
2019,1.1
2020,1.5
2021,2.2
2022,0.7
2023,0.5
2024,0.7
