year,value
2010,1199.2
2011,1206.1
2012,1205.4
2013,1203
2014,1200.4
2015,1200.6
2016,1194.9
2017,1188.6
2018,1187.7
2019,1208.7
2020,1213.2
2021,1227.5
2022,1214
2023,1218.6
2024,null
