year,value
2010,19.9
2011,25.4
2012,28.5
2013,31.2
2014,25.1
2015,35.4
2016,40.1
2017,38.3
2018,33.7
2019,36
2020,42
2021,51
2022,62.8
2023,28
2024,37.4
