year,value
2010,1
2011,0.8
2012,1
2013,0.7
2014,0.9
2015,0.8
2016,1.1
2017,1.2
2018,1.7
2019,1.9
2020,1.4
2021,0.9
2022,1.3
2023,1.3
2024,1
