year,value
2010,0.3
2011,0.5
2012,0.7
2013,0.7
2014,0.8
2015,0.9
2016,0.8
2017,0.6
2018,0.4
2019,0.6
2020,0.3
2021,0.6
2022,0.6
2023,0.5
2024,0.5
