year,value
2010,54.2
2011,59.3
2012,67.7
2013,66.6
2014,61.7
2015,60.6
2016,66.9
2017,69.3
2018,72.8
2019,71.6
2020,76.5
2021,75.4
2022,93
2023,58.3
2024,57.7
