year,value
2010,21.6
2011,26
2012,29.4
2013,29.7
2014,26.5
2015,31.3
2016,29.8
2017,30.9
2018,29
2019,30.2
2020,30.6
2021,31.6
2022,36.4
2023,33.4
2024,33.7
